"ProductID","ProductName","Color","ModelDescription","FabricDescription","Category","Gender","ProductLine","Weight","Size","PackSize","Status","InventoryDate","PurchasePrice"
"3988","L-BS4649","","BS","4649","Briefs","Women's Panties","Underwear","295","L","Dozen","In Production","2/19/2006","6.30"
"3989","M-BS4649","","BS","4649","Briefs","Women's Panties","Underwear","270","M","Dozen","In Production","2/19/2006","6.00"
"3990","S-BS4649","","BS","4649","Briefs","Women's Panties","Underwear","245","S","Dozen","In Production","2/19/2006","5.70"
"3991","L-TB4649","","TB","4649","Thongs","Women's Panties","Underwear","185","L","Dozen","In Production","2/19/2006","4.10"
"3992","M-TB4649","","TB","4649","Thongs","Women's Panties","Underwear","180","M","Dozen","In Production","2/19/2006","3.90"
"3993","S-TB4649","","TB","4649","Thongs","Women's Panties","Underwear","155","S","Dozen","In Production","2/19/2006","3.70"
"3994","L-TB4649S","","TB","4649","Thongs","Women's Panties","Underwear","205","L","Dozen","In Production","2/19/2006","4.30"
"3995","M-TB4649P","","TB","4649","Thongs","Women's Panties","Underwear","175","M","Dozen","In Production","2/19/2006","4.00"
"3996","L-TB4649P","","TB","4649","Thongs","Women's Panties","Underwear","175","L","Dozen","In Production","2/19/2006","4.20"
"3997","S-TB4649P","","TB","4649","Thongs","Women's Panties","Underwear","155","S","Dozen","In Production","2/19/2006","3.80"
"3998","M-TB4649S","","TB","4649","Thongs","Women's Panties","Underwear","165","M","Dozen","In Production","2/19/2006","4.10"
"3999","S-TB4649S","","TB","4649","Thongs","Women's Panties","Underwear","165","S","Dozen","In Production","2/19/2006","3.90"
"4000","XL-B4655","","B","4655","Briefs","Women's Panties","Underwear","370","XL","Dozen","In Production","2/19/2006","4.50"
"4001","S-B4655","","B","4655","Briefs","Women's Panties","Underwear","270","S","Dozen","In Production","2/19/2006","3.60"
"4002","XL-S4616","","S","4616","Briefs","Women's Panties","Underwear","475","XL","Dozen","In Production","2/19/2006","8.50"
"4003","M-B4616","","B","4616","Briefs","Women's Panties","Underwear","315","M","Dozen","In Production","2/23/2006","6.20"
"4004","S-B4690","","B","4690","Briefs","Women's Panties","Underwear","290","S","Dozen","In Production","2/23/2006","4.10"
"4005","S-B4643R","","B","4643","Briefs","Women's Panties","Underwear","290","S","Dozen","In Production","2/23/2006","5.00"
"4006","1-B3099DD","","B","3099","Briefs","Girls' Panties","Underwear","180","1","Dozen","In Production","3/13/2006","3.99"
"4007","2-B3099DD","","B","3099","Briefs","Girls' Panties","Underwear","210","2","Dozen","In Production","3/13/2006","4.20"
"4008","3-B3099DD","","B","3099","Briefs","Girls' Panties","Underwear","230","3","Dozen","In Production","3/13/2006","4.41"
"4009","1-B3019","","B","3019","Briefs","Women's Panties","Underwear","190","1","Dozen","In Production","3/13/2006","3.50"
"4010","3-B3099KD","","B","3099","Briefs","Girls' Panties","Underwear","230","3","Dozen","In Production","3/13/2006","4.31"
"4011","S-BX34E","","BX","34","Boxers","Men's Briefs","Underwear","70","S","Single Unit","In Production","3/13/2006","1.10"
"4012","M-BX34E","","BX","34","Boxers","Men's Briefs","Underwear","75","M","Single Unit","In Production","3/13/2006","1.20"
"4013","L-BX34E","","BX","34","Boxers","Men's Briefs","Underwear","85","L","Single Unit","In Production","3/13/2006","1.30"
"4014","XL-BX34E","","BX","34","Boxers","Men's Briefs","Underwear","95","XL","Single Unit","In Production","3/13/2006","1.40"
"4015","S-BX46KE","","BX","46","Boxers","Men's Briefs","Underwear","65","S","Single Unit","In Production","3/13/2006","1.10"
"4016","S-BX46E","","BX","46","Boxers","Men's Briefs","Underwear","60","S","Single Unit","In Production","3/13/2006","1.00"
"4017","S-BX46SE","","BX","46","Boxers","Men's Briefs","Underwear","60","S","Single Unit","In Production","3/13/2006","1.10"
"4018","S-BX46CE","","BX","46","Boxers","Men's Briefs","Underwear","65","S","Single Unit","In Production","3/13/2006","1.10"
"4019","S-B86","","B","86","Briefs","Women's Panties","Underwear","285","S","Dozen","In Production","3/13/2006","3.60"
"4021","L-B86","","B","86","Briefs","Women's Panties","Underwear","335","L","Dozen","In Production","3/13/2006","4.20"
"4022","XL-B86","","B","86","Briefs","Women's Panties","Underwear","375","XL","Dozen","In Production","3/13/2006","4.50"
"4023","3XL-S46","","S","46","Briefs","Women's Panties","Underwear","450","3XL","Dozen","In Production","3/13/2006","5.30"
"4024","3XL-S4673","","S","4673","Briefs","Women's Panties","Underwear","479","3XL","Dozen","In Production","3/13/2006","6.00"
"4025","1-B3099KD","","B","3099","Briefs","Women's Panties","Underwear","180","1","Dozen","In Production","3/13/2006","3.89"
"4026","S-B4650S","","B","4650","Briefs","Women's Panties","Underwear","265","S","Dozen","In Production","3/13/2006","5.25"
"4027","S-B4683","","B","4683","Briefs","Women's Panties","Underwear","240","S","Dozen","In Production","3/13/2006","5.00"
"4028","S-TD46","","TD","46","Thongs","Women's Panties","Underwear","155","S","Dozen","In Production","3/13/2006","3.00"
"4029","M-TD46","","TD","46","Thongs","Women's Panties","Underwear","160","M","Dozen","In Production","3/13/2006","3.20"
"4030","L-TD46","","TD","46","Thongs","Women's Panties","Underwear","185","L","Dozen","In Production","3/13/2006","3.40"
"4031","S-TD46S","","TD","46","Thongs","Women's Panties","Underwear","165","S","Dozen","In Production","3/13/2006","3.20"
"4032","M-TD46S","","TD","46","Thongs","Women's Panties","Underwear","175","M","Dozen","In Production","3/13/2006","3.40"
"4033","M-B4685","","B","4685","Briefs","Women's Panties","Underwear","300","M","Dozen","In Production","3/13/2006","4.00"
"4034","L-B4685","","B","4685","Briefs","Women's Panties","Underwear","330","L","Dozen","In Production","3/13/2006","4.30"
"4035","XL-B4685","","B","4685","Briefs","Women's Panties","Underwear","360","XL","Dozen","In Production","3/13/2006","4.60"
"4036","S-B4602","","B","4602","Briefs","Women's Panties","Underwear","280","S","Dozen","In Production","3/13/2006","6.00"
"4037","S-AG46S","","AG","46","Briefs","Women's Panties","Underwear","365","S","Dozen","Out of Production","3/13/2006","4.20"
"4038","5XL-K23E","","K","23","Briefs","Women's Panties","Underwear","680","5XL","Dozen","In Production","3/13/2006","5.10"
"4039","6XL-K23E","","K","23","Briefs","Women's Panties","Underwear","750","6XL","Dozen","In Production","3/13/2006","5.40"
"4041","6XL-K32E","","K","32","Briefs","Women's Panties","Underwear","830","6XL","Dozen","In Production","3/13/2006","6.30"
"4044","S-B41D","","B","41","Briefs","Women's Panties","Underwear","235","S","Dozen","In Production","3/14/2006","3.40"
"4045","XL-B41D","","B","41","Briefs","Women's Panties","Underwear","315","XL","Dozen","In Production","3/13/2006","4.30"
"4046","L-B41SD","","B","41","Briefs","Women's Panties","Underwear","280","L","Dozen","In Production","3/14/2006","4.30"
"4047","M-B41SD","","B","41","Briefs","Women's Panties","Underwear","250","M","Dozen","In Production","3/14/2006","4.00"
"4048","S-B41SD","","B","41","Briefs","Women's Panties","Underwear","225","S","Dozen","In Production","3/14/2006","3.70"
"4049","XL-B41SD","","B","41","Briefs","Women's Panties","Underwear","345","XL","Dozen","In Production","3/14/2006","4.60"
"4050","L-B46DCB","","B","46","Briefs","Women's Panties","Underwear","290","L","Dozen","In Production","3/14/2006","5.30"
"4051","M-B46DCB","","B","46","Briefs","Women's Panties","Underwear","260","M","Dozen","In Production","3/14/2006","5.00"
"4052","XL-B46DCB","","B","46","Briefs","Women's Panties","Underwear","335","XL","Dozen","In Production","3/14/2006","5.60"
"4053","S-B46DCB","","B","46","Briefs","Women's Panties","Underwear","260","S","Dozen","In Production","3/14/2006","4.70"
"4054","XL-B46SDCB","","B","46","Briefs","Women's Panties","Underwear","330","XL","Dozen","In Production","3/14/2006","5.90"
"4055","L-B55D","","B","55","Briefs","Women's Panties","Underwear","300","L","Dozen","In Production","3/14/2006","4.00"
"4056","M-B55D","","B","55","Briefs","Women's Panties","Underwear","270","M","Dozen","In Production","3/14/2006","3.70"
"4057","S-B55D","","B","55","Briefs","Women's Panties","Underwear","245","S","Dozen","In Production","3/14/2006","3.40"
"4058","XL-B55D","","B","55","Briefs","Women's Panties","Underwear","340","XL","Dozen","In Production","3/14/2006","4.30"
"4059","L-B65D","","B","65","Briefs","Women's Panties","Underwear","290","L","Dozen","In Production","3/14/2006","4.00"
"4061","M-B65D","","B","65","Briefs","Women's Panties","Underwear","260","M","Dozen","In Production","3/14/2006","3.70"
"4062","S-B65D","","B","65","Briefs","Women's Panties","Underwear","235","S","Dozen","In Production","3/14/2006","3.40"
"4063","XL-B65D","","B","65","Briefs","Women's Panties","Underwear","330","XL","Dozen","In Production","3/14/2006","4.30"
"4064","M-D46D","","D","46","Briefs","Women's Panties","Underwear","240","M","Dozen","In Production","3/14/2006","3.60"
"4065","S-D46D","","D","46","Briefs","Women's Panties","Underwear","220","S","Dozen","In Production","3/14/2006","3.30"
"4066","XL-D46D","","D","46","Briefs","Women's Panties","Underwear","330","XL","Dozen","In Production","3/14/2006","4.20"
"4067","L-D46SD","","D","46","Briefs","Women's Panties","Underwear","305","L","Dozen","In Production","3/14/2006","4.20"
"4068","M-D46SD","","D","46","Briefs","Women's Panties","Underwear","260","M","Dozen","In Production","3/14/2006","3.90"
"4069","S-D46SD","","D","46","Briefs","Women's Panties","Underwear","230","S","Dozen","In Production","3/14/2006","3.60"
"4070","XL-D46SD","","D","46","Briefs","Women's Panties","Underwear","350","XL","Dozen","In Production","3/14/2006","4.50"
"4071","L-B4649D","","B","4649","Briefs","Women's Panties","Underwear","290","L","Dozen","In Production","3/14/2006","4.80"
"4072","XL-B4649D","","B","4649","Briefs","Women's Panties","Underwear","310","XL","Dozen","In Production","3/14/2006","5.10"
"4073","M-B4649D","","B","4649","Briefs","Women's Panties","Underwear","260","M","Dozen","In Production","3/14/2006","4.50"
"4074","S-B4649D","","B","4649","Briefs","Women's Panties","Underwear","225","S","Dozen","In Production","3/14/2006","4.20"
"4075","L-B4687D","","B","4687","Briefs","Women's Panties","Underwear","270","L","Dozen","In Production","3/14/2006","4.60"
"4076","M-B4687D","","B","4687","Briefs","Women's Panties","Underwear","245","M","Dozen","In Production","3/14/2006","4.30"
"4077","S-B4687D","","B","4687","Briefs","Women's Panties","Underwear","205","S","Dozen","In Production","3/14/2006","4.00"
"4078","XL-B4687D","","B","4687","Briefs","Women's Panties","Underwear","320","XL","Dozen","In Production","3/14/2006","4.90"
"4079","L-B4689D","","B","4689","Briefs","Women's Panties","Underwear","295","L","Dozen","In Production","3/14/2006","4.60"
"4080","M-B4689D","","B","4689","Briefs","Women's Panties","Underwear","240","M","Dozen","In Production","3/14/2006","4.30"
"4081","L-TB41","","TB","41","Thongs","Women's Panties","Underwear","190","L","Dozen","In Production","3/14/2006","3.60"
"4082","M-TB41","","TB","41","Thongs","Women's Panties","Underwear","165","M","Dozen","In Production","3/14/2006","3.40"
"4083","S-TB41","","TB","41","Thongs","Women's Panties","Underwear","165","S","Dozen","In Production","3/14/2006","3.20"
"4084","L-TB41S","","TB","41","Thongs","Women's Panties","Underwear","185","L","Dozen","In Production","3/14/2006","3.80"
"4085","M-TB41S","","TB","41","Thongs","Women's Panties","Underwear","165","M","Dozen","In Production","3/14/2006","3.60"
"4086","S-TB41S","","TB","41","Thongs","Women's Panties","Underwear","155","S","Dozen","In Production","3/14/2006","3.40"
"4087","L-TB46B","","TB","46","Thongs","Women's Panties","Underwear","190","L","Dozen","In Production","3/14/2006","3.90"
"4088","M-TB46B","","TB","46","Thongs","Women's Panties","Underwear","170","M","Dozen","In Production","3/14/2006","3.70"
"4089","S-TB46B","","TB","46","Thongs","Women's Panties","Underwear","160","S","Dozen","In Production","3/14/2006","3.50"
"4090","L-TB46PB","","TB","46","Thongs","Women's Panties","Underwear","195","L","Dozen","In Production","3/14/2006","4.00"
"4091","M-TB46PB","","TB","46","Thongs","Women's Panties","Underwear","170","M","Dozen","In Production","3/14/2006","3.80"
"4092","S-TB46PB","","TB","46","Thongs","Women's Panties","Underwear","165","S","Dozen","In Production","3/14/2006","3.60"
"4093","L-TB46SB","","TB","46","Thongs","Women's Panties","Underwear","190","L","Dozen","In Production","3/14/2006","4.10"
"4094","M-TB46SB","","TB","46","Thongs","Women's Panties","Underwear","190","M","Dozen","In Production","3/14/2006","3.90"
"4095","S-TB46SB","","TB","46","Thongs","Women's Panties","Underwear","170","S","Dozen","In Production","3/14/2006","3.70"
"4096","L-TFF46","","TFF","46","Thongs","Women's Panties","Underwear","205","L","Dozen","In Production","3/14/2006","3.60"
"4097","M-TFF46","","TFF","46","Thongs","Women's Panties","Underwear","190","M","Dozen","In Production","3/14/2006","3.40"
"4098","S-TFF46","","TFF","46","Thongs","Women's Panties","Underwear","160","S","Dozen","In Production","3/14/2006","3.20"
"4099","L-TFF46S","","TFF","46","Thongs","Women's Panties","Underwear","205","L","Dozen","In Production","3/14/2006","3.80"
"4100","M-TFF46S","","TFF","46","Thongs","Women's Panties","Underwear","215","M","Dozen","In Production","3/14/2006","3.60"
"4101","S-TFF46S","","TFF","46","Thongs","Women's Panties","Underwear","175","S","Dozen","In Production","3/14/2006","3.40"
"4102","L-TV46","","TV","46","Thongs","Women's Panties","Underwear","195","L","Dozen","In Production","3/14/2006","3.50"
"4103","S-TV46","","TV","46","Thongs","Women's Panties","Underwear","155","S","Dozen","In Production","3/14/2006","3.10"
"4104","L-TV46S","","TV","46","Thongs","Women's Panties","Underwear","215","L","Dozen","In Production","3/14/2006","3.70"
"4105","M-TV46S","","TV","46","Thongs","Women's Panties","Underwear","185","M","Dozen","In Production","3/14/2006","3.50"
"4106","S-TV46S","","TV","46","Thongs","Women's Panties","Underwear","160","S","Dozen","In Production","3/14/2006","3.30"
"4107","L-TB4690","","TB","4690","Thongs","Women's Panties","Underwear","195","L","Dozen","In Production","3/14/2006","3.90"
"4108","M-TB4690","","TB","4690","Thongs","Women's Panties","Underwear","165","M","Dozen","In Production","3/14/2006","3.70"
"4110","S-B23","","B","23","Briefs","Women's Panties","Underwear","230","S","Dozen","In Production","3/14/2006","3.10"
"4111","L-B46","","B","46","Briefs","Women's Panties","Underwear","335","L","Dozen","In Production","3/14/2006","3.80"
"4112","XL-B46","","B","46","Briefs","Women's Panties","Underwear","365","XL","Dozen","In Production","3/14/2006","4.10"
"4113","S-B46E","","B","46","Briefs","Women's Panties","Underwear","285","S","Dozen","In Production","3/14/2006","3.40"
"4114","M-B46T","","B","46","Briefs","Women's Panties","Underwear","325","M","Dozen","In Production","3/14/2006","3.80"
"4115","S-B46T","","B","46","Briefs","Women's Panties","Underwear","295","S","Dozen","In Production","3/14/2006","3.50"
"4117","L-B41","","B","41","Briefs","Women's Panties","Underwear","355","L","Dozen","In Production","3/14/2006","4.20"
"4118","M-B41","","B","41","Briefs","Women's Panties","Underwear","320","M","Dozen","In Production","3/14/2006","3.90"
"4119","S-B41","","B","41","Briefs","Women's Panties","Underwear","290","S","Dozen","In Production","3/14/2006","3.60"
"4120","XL-B41","","B","41","Briefs","Women's Panties","Underwear","390","XL","Dozen","In Production","3/15/2006","4.50"
"4121","L-B41S","","B","41","Briefs","Women's Panties","Underwear","320","L","Dozen","In Production","3/15/2006","4.50"
"4122","M-B41S","","B","41","Briefs","Women's Panties","Underwear","295","M","Dozen","In Production","3/15/2006","4.20"
"4123","S-B41S","","B","41","Briefs","Women's Panties","Underwear","275","S","Dozen","In Production","3/15/2006","3.90"
"4124","XL-B41S","","B","41","Briefs","Women's Panties","Underwear","355","XL","Dozen","In Production","3/15/2006","4.80"
"4125","L-B46P","","B","46","Briefs","Women's Panties","Underwear","330","L","Dozen","In Production","3/15/2006","4.10"
"4126","M-B46P","","B","46","Briefs","Women's Panties","Underwear","325","M","Dozen","In Production","3/15/2006","3.80"
"4127","XL-B46P","","B","46","Briefs","Women's Panties","Underwear","395","XL","Dozen","In Production","3/15/2006","4.40"
"4128","XL-K452S","","K","452","Briefs","Women's Panties","Underwear","510","XL","Dozen","In Production","3/15/2006","3.70"
"4129","L-BS4687","","BS","4687","Briefs","Women's Panties","Underwear","295","L","Dozen","In Production","3/15/2006","6.30"
"4130","L-BS41","","BS","41","Briefs","Women's Panties","Underwear","315","L","Dozen","In Production","3/15/2006","5.10"
"4131","M-BS41","","BS","41","Briefs","Women's Panties","Underwear","295","M","Dozen","In Production","3/15/2006","4.80"
"4132","S-BS41","","BS","41","Briefs","Women's Panties","Underwear","270","S","Dozen","In Production","3/15/2006","4.50"
"4133","L-BS41S","","BS","41","Briefs","Women's Panties","Underwear","305","L","Dozen","In Production","3/15/2006","5.40"
"4134","M-BS41S","","BS","41","Briefs","Women's Panties","Underwear","275","M","Dozen","In Production","3/15/2006","5.10"
"4135","S-BS41S","","BS","41","Briefs","Women's Panties","Underwear","265","S","Dozen","In Production","3/15/2006","4.80"
"4136","L-BS55","","BS","55","Briefs","Women's Panties","Underwear","310","L","Dozen","In Production","3/15/2006","5.10"
"4137","S-B4602S","","B","4602","Briefs","Women's Panties","Underwear","280","S","Dozen","In Production","3/15/2006","6.00"
"4138","XL-M946S","","M","946","Briefs","Women's Panties","Underwear","505","XL","Dozen","In Production","3/15/2006","5.60"
"4139","XL-M946T","","M","946","Briefs","Women's Panties","Underwear","510","M","Dozen","In Production","3/15/2006","5.20"
"4140","L-BX4668A","","BX","4668","Boxers","Men's Briefs","Underwear","75","L","Single Unit","In Production","3/15/2006","1.10"
"4141","M-BX4668A","","BX","4668","Boxers","Men's Briefs","Underwear","65","M","Single Unit","In Production","3/15/2006","0.95"
"4142","XL-BX4668A","","BX","4668","Boxers","Men's Briefs","Underwear","85","XL","Single Unit","In Production","3/15/2006","1.20"
"4143","L-BX4668SA","","BX","4668","Boxers","Men's Briefs","Underwear","80","L","Single Unit","In Production","3/15/2006","1.20"
"4144","XL-BX4668SA","","BX","4668","Boxers","Men's Briefs","Underwear","85","XL","Single Unit","In Production","3/15/2006","1.30"
"4145","L-BX4668CA","","BX","4668","Boxers","Women's Panties","Underwear","80","L","Single Unit","In Production","3/15/2006","1.20"
"4146","M-BX4668CA","","BX","4668","Boxers","Men's Briefs","Underwear","70","M","Single Unit","In Production","3/15/2006","1.10"
"4147","XL-BX4668CA","","BX","4668","Boxers","Men's Briefs","Underwear","90","XL","Single Unit","In Production","3/15/2006","1.30"
"4148","L-BX4668KA","","BX","4668","Boxers","Men's Briefs","Underwear","75","L","Single Unit","In Production","3/15/2006","1.20"
"4149","XL-BX4668KA","","BX","4668","Boxers","Men's Briefs","Underwear","85","XL","Dozen","In Production","3/15/2006","1.30"
"4150","L-BX46E","","BX","46","Boxers","Men's Briefs","Underwear","75","L","Single Unit","In Production","3/15/2006","1.20"
"4151","M-BX46E","","BX","46","Boxers","Men's Briefs","Underwear","65","M","Single Unit","In Production","3/15/2006","1.10"
"4152","XL-BX46E","","BX","46","Boxers","Men's Briefs","Underwear","85","XL","Single Unit","In Production","3/15/2006","1.30"
"4153","L-BX46CE","","BX","46","Boxers","Men's Briefs","Underwear","75","L","Single Unit","In Production","3/15/2006","1.30"
"4154","M-BX46CE","","BX","46","Boxers","Men's Briefs","Underwear","75","M","Single Unit","In Production","3/15/2006","1.20"
"4155","XL-BX46CE","","BX","46","Boxers","Men's Briefs","Underwear","90","XL","Single Unit","In Production","3/15/2006","1.40"
"4156","L-BX46SE","","BX","46","Boxers","Men's Briefs","Underwear","75","L","Single Unit","In Production","3/15/2006","1.30"
"4157","M-BX46SE","","BX","46","Boxers","Men's Briefs","Underwear","70","M","Single Unit","In Production","3/15/2006","1.20"
"4158","XL-BX46SE","","BX","46","Boxers","Men's Briefs","Underwear","85","XL","Single Unit","In Production","3/15/2006","1.40"
"4159","L-BX46KE","","BX","46","Boxers","Men's Briefs","Underwear","85","L","Single Unit","In Production","3/15/2006","1.30"
"4160","M-BX46KE","","BX","46","Boxers","Men's Briefs","Underwear","75","M","Single Unit","In Production","3/15/2006","1.20"
"4161","XL-BX46KE","","BX","46","Boxers","Men's Briefs","Underwear","90","XL","Single Unit","In Production","3/15/2006","1.40"
"4162","L-BX46K","","BX","46","Boxers","Men's Briefs","Underwear","85","L","Single Unit","In Production","3/15/2006","1.30"
"4163","M-BX46K","","BX","46","Boxers","Men's Briefs","Underwear","75","M","Single Unit","In Production","3/15/2006","1.20"
"4164","XL-BX46K","","BX","46","Boxers","Men's Briefs","Underwear","90","XL","Single Unit","In Production","3/15/2006","1.40"
"4165","L-BX46SK","","BX","46","Boxers","Men's Briefs","Underwear","90","L","Single Unit","In Production","3/15/2006","1.40"
"4166","M-BX46SK","","BX","46","Boxers","Men's Briefs","Underwear","85","M","Single Unit","In Production","3/15/2006","1.30"
"4167","XL-BX46SK","","BX","46","Boxers","Men's Briefs","Underwear","95","XL","Single Unit","In Production","3/15/2006","1.50"
"4168","LXL-ATL4667","","ATL","4667","Undershirts","Women's Undershirts","Underwear","725","L-XL","Dozen","In Production","3/15/2006","7.00"
"4169","SM-ATL4667","","ATL","4667","Undershirts","Women's Undershirts","Underwear","635","S-M","Dozen","In Production","3/15/2006","6.50"
"4170","LXL-ATL4641","","ATL","4641","Undershirts","Women's Undershirts","Underwear","700","L-XL","Dozen","In Production","3/15/2006","7.00"
"4171","SM-ATL4661","","ATL","4661","Undershirts","Women's Undershirts","Underwear","745","S-M","Dozen","In Production","3/15/2006","7.50"
"4172","SM-ATL4641S","","ATL","4641","Undershirts","Women's Undershirts","Underwear","680","S-M","Dozen","In Production","3/15/2006","7.00"
"4173","LXL-ATL4690","","ATL","4690","Undershirts","Women's Undershirts","Underwear","690","L-XL","Dozen","In Production","3/15/2006","8.00"
"4174","SM-ATL4690","","ATL","4690","Undershirts","Women's Undershirts","Underwear","620","S-M","Dozen","In Production","3/15/2006","7.50"
"4175","LXL-FAV4690","","FAV","4690","Undershirts","Women's Undershirts","Underwear","965","L-XL","Dozen","In Production","3/15/2006","10.50"
"4176","S-B4689D","","B","4689","Briefs","Women's Panties","Underwear","215","S","Dozen","In Production","3/15/2006","4.00"
"4177","XL-B4689D","","B","4689","Briefs","Women's Panties","Underwear","315","XL","Dozen","In Production","3/15/2006","4.90"
"4178","S-BX34F","","BX","34","Boxers","Men's Briefs","Underwear","75","S","Single Unit","In Production","3/15/2006","0.90"
"4180","L-BX34F","","BX","34","Boxers","Men's Briefs","Underwear","90","L","Dozen","In Production","3/15/2006","1.10"
"4181","XL-BX34F","","BX","34","Boxers","Women's Panties","Underwear","95","XL","Single Unit","In Production","3/15/2006","1.20"
"4182","XXL-BX34F","","BX","34","Boxers","Women's Panties","Underwear","110","XXL","Dozen","In Production","3/15/2006","1.30"
"4183","S-BX46H","","BX","46","Boxers","Men's Briefs","Underwear","55","S","Single Unit","In Production","3/15/2006","1.05"
"4184","M-BX46H","","BX","46","Briefs","Men's Briefs","Underwear","65","M","Single Unit","In Production","3/15/2006","1.10"
"4185","L-BX46H","","BX","46","Boxers","Men's Briefs","Underwear","70","L","Dozen","In Production","3/15/2006","1.15"
"4186","XL-BX46H","","BX","46","Boxers","Men's Briefs","Underwear","80","XL","Single Unit","In Production","3/15/2006","1.25"
"4187","S-BX46CH","","BX","46","Boxers","Men's Briefs","Underwear","65","S","Single Unit","In Production","3/15/2006","1.10"
"4188","M-BX46CH","","BX","46","Boxers","Men's Briefs","Underwear","70","M","Single Unit","In Production","3/15/2006","1.20"
"4189","L-BX46CH","","BX","46","Boxers","Men's Briefs","Underwear","75","L","Single Unit","In Production","3/15/2006","1.25"
"4190","XL-BX46CH","","BX","46","Boxers","Men's Briefs","Underwear","85","XL","Single Unit","In Production","3/15/2006","1.35"
"4191","S-BX46SH","","BX","46","Boxers","Men's Briefs","Underwear","65","S","Single Unit","In Production","3/15/2006","1.15"
"4192","M-BX46SH","","BX","46","Boxers","Men's Briefs","Underwear","75","M","Single Unit","In Production","3/15/2006","1.20"
"4193","L-BX46SH","","BX","46","Boxers","Men's Briefs","Underwear","80","L","Single Unit","In Production","3/15/2006","1.25"
"4194","XL-BX46SH","","BX","46","Boxers","Men's Briefs","Underwear","90","XL","Single Unit","In Production","3/15/2006","1.35"
"4195","S-BX46KH","","BX","46","Boxers","Men's Briefs","Underwear","65","S","Single Unit","In Production","3/15/2006","1.15"
"4196","M-BX46KH","","BX","46","Boxers","Men's Briefs","Underwear","70","M","Single Unit","In Production","3/15/2006","1.20"
"4197","L-BX46KH","","BX","46","Boxers","Men's Briefs","Underwear","80","L","Single Unit","In Production","3/15/2006","1.25"
"4198","XL-BX46KH","","BX","46","Boxers","Men's Briefs","Underwear","85","XL","Single Unit","In Production","3/15/2006","1.35"
"4199","SM-FAV86","","FAV","86","Undershirts","Women's Undershirts","Underwear","935","M","Dozen","In Production","3/15/2006","8.50"
"4200","LXL-FAV86","","FAV","86","Undershirts","Women's Undershirts","Underwear","1030","L-XL","Dozen","In Production","3/15/2006","10.00"
"4202","S-BS86","","BS","86","Briefs","Women's Panties","Underwear","265","S","Dozen","In Production","3/15/2006","4.50"
"4203","M-BS86","","BS","86","Briefs","Women's Panties","Underwear","295","M","Dozen","In Production","3/15/2006","4.80"
"4204","L-BS86","","BS","86","Briefs","Women's Panties","Underwear","315","L","Dozen","In Production","3/15/2006","5.10"
"4206","XL-K40","","K","40","Briefs","Women's Panties","Underwear","480","XL","Dozen","In Production","3/15/2006","4.40"
"4207","XXL-K40","","K","40","Briefs","Women's Panties","Underwear","510","XXL","Dozen","In Production","3/15/2006","4.70"
"4208","3XL-K40","","K","40","Briefs","Women's Panties","Underwear","580","3XL","Dozen","In Production","3/15/2006","5.00"
"4209","S-BX34C","","BX","34","Boxers","Men's Briefs","Underwear","65","S","Dozen","In Production","3/15/2006","0.90"
"4210","XXL-BX34C","","BX","34","Boxers","Men's Briefs","Underwear","100","XXL","Single Unit","In Production","3/15/2006","1.30"
"4211","S-SLP4668I","","SLP","4668","Slips","Men's Briefs","Underwear","45","S","Single Unit","In Production","3/15/2006","0.60"
"4212","S-SLP4668SI","","SLP","4668","Slips","Men's Briefs","Underwear","45","S","Single Unit","In Production","3/15/2005","0.65"
"4213","M-SLP4668I","","SLP","4668","Slips","Men's Briefs","Underwear","50","M","Single Unit","In Production","3/15/2006","0.65"
"4214","M-SLP4668SI","","SLP","4668","Slips","Men's Briefs","Underwear","50","M","Single Unit","In Production","3/15/2006","0.70"
"4215","L-SLP4668I","","SLP","4668","Slips","Men's Undershirts","Underwear","55","L","Single Unit","In Production","3/15/2006","0.70"
"4216","L-SLP4668SI","","SLP","4668","Briefs","Men's Briefs","Underwear","55","L","Single Unit","In Production","3/15/2006","0.75"
"4217","XL-SLP4668I","","SLP","4668","Slips","Men's Briefs","Underwear","55","XL","Single Unit","In Production","3/15/2006","0.75"
"4218","XL-SLP4668SI","","SLP","4668","Slips","Men's Briefs","Underwear","60","XL","Single Unit","In Production","3/15/2006","0.80"
"4220","S-E46D","","E","46","Briefs","Women's Panties","Underwear","235","S","Dozen","In Production","3/15/2006","3.50"
"4221","S-E46SD","","E","46","Briefs","Women's Panties","Underwear","250","S","Dozen","In Production","3/15/2006","3.80"
"4222","M-E46D","","E","46","Briefs","Women's Panties","Underwear","265","M","Dozen","In Production","3/15/2006","3.80"
"4223","M-E46SD","","E","46","Briefs","Women's Panties","Underwear","275","M","Dozen","In Production","3/15/2006","4.10"
"4225","L-E46D","","E","46","Briefs","Women's Panties","Underwear","280","L","Dozen","In Production","3/15/2006","4.10"
"4227","M-E46KD","","E","46","Briefs","Men's Briefs","Underwear","265","M","Dozen","In Production","3/15/2006","4.10"
"4228","L-E46SD","","E","46","Briefs","Women's Panties","Underwear","295","L","Dozen","In Production","3/15/2006","4.40"
"4229","XL-E46D","","E","46","Briefs","Women's Panties","Underwear","325","XL","Dozen","In Production","3/15/2006","4.40"
"4230","XL-E46SD","","E","46","Briefs","Women's Panties","Underwear","360","XL","Dozen","In Production","3/15/2006","4.70"
