"TransactionID","ProductID","PurchaseOrderID","MissingID","TransactionDate","UnitPurchasePrice","QuantityOrdered","QuantityReceived","QuantityMissing"
"36336","215","290","","1/23/2006","3.30","50","50",""
"36337","832","290","","1/23/2006","3.60","50","50",""
"36338","33","290","","1/23/2006","2.55","10","10",""
"36339","924","290","","1/23/2006","4.40","10","10",""
"36340","87","290","","1/23/2006","2.25","20","20",""
"36341","34","290","","1/23/2006","2.40","40","40",""
"36342","985","290","","1/23/2006","4.30","60","60",""
"36343","1005","290","","1/23/2006","4.80","10","10",""
"36344","835","290","","1/23/2006","3.60","40","40",""
"36345","62","290","","1/23/2006","2.25","30","30",""
"36346","88","290","","1/23/2006","2.40","40","40",""
"36347","35","290","","1/23/2006","2.55","50","50",""
"36348","986","290","","1/23/2006","4.55","20","20",""
"36349","836","290","","1/23/2006","3.80","50","50",""
"36350","1007","290","","1/23/2006","5.40","10","10",""
"36351","988","290","","1/23/2006","4.70","10","10",""
"36352","1038","290","","1/23/2006","4.00","10","10",""
"36353","2660","290","","1/23/2006","3.80","20","20",""
"36354","1881","290","","1/23/2006","4.10","10","10",""
"36355","1880","290","","1/23/2006","3.80","10","10",""
"36356","989","290","","1/23/2006","4.70","60","60",""
"36357","2021","290","","1/23/2006","6.10","20","20",""
"36358","252","290","","1/23/2006","3.70","60","60",""
"36359","991","290","","1/23/2006","5.45","60","60",""
"36360","1921","290","","1/23/2006","6.15","60","60",""
"36361","261","290","","1/23/2006","4.30","59","59",""
"36362","861","290","","1/23/2006","4.70","70","70",""
"36363","940","290","","1/23/2006","5.05","60","60",""
"36364","2178","290","","1/23/2006","6.50","10","10",""
"36365","2011","290","","1/23/2006","4.80","10","10",""
"36366","1930","290","","1/23/2006","5.60","20","20",""
"36367","1931","290","","1/23/2006","6.10","10","10",""
"36368","266","290","","1/23/2006","3.85","60","60",""
"36369","864","290","","1/23/2006","4.20","60","60",""
"36370","943","290","","1/23/2006","4.55","60","60",""
"36371","267","290","","1/23/2006","4.10","30","30",""
"36372","712","290","","1/23/2006","3.50","10","10",""
"36373","865","290","","1/23/2006","4.40","40","40",""
"36374","944","290","","1/23/2006","4.80","40","40",""
"36375","996","290","","1/23/2006","5.10","30","30",""
"36376","271","290","","1/23/2006","4.00","50","50",""
"36377","524","290","","1/23/2006","3.65","20","20",""
"36378","1842","290","","1/23/2006","4.10","20","20",""
"36379","2119","290","","1/23/2006","8.50","10","10",""
"36380","1291","290","","1/23/2006","3.20","10","10",""
"36381","2506","290","","1/23/2006","3.20","10","10",""
"36382","991","290","","1/23/2006","5.45","1","1",""
"36383","996","291","","1/23/2006","5.10","50","50",""
"36384","2022","291","","1/23/2006","6.70","40","40",""
"36385","209","291","","1/23/2006","3.00","120","120",""
"36386","856","291","","1/23/2006","4.00","140","140",""
"36387","866","291","","1/23/2006","4.30","10","10",""
"36388","943","291","","1/23/2006","4.55","22","22",""
"36389","2717","291","","1/23/2006","0.80","8","8",""
"36390","2859","292","","1/23/2006","3.70","30","30",""
"36391","2841","292","","1/23/2006","4.30","10","10",""
"36392","3656","292","","1/23/2006","4.50","20","20",""
"36393","696","292","","1/23/2006","2.80","20","20",""
"36394","924","292","","1/23/2006","4.40","20","20",""
"36395","3403","293","","1/23/2006","6.00","5","5",""
"36396","2842","293","","1/23/2006","4.60","20","20",""
"36397","2717","293","","1/23/2006","0.80","12","12",""
"36398","3682","293","","1/23/2006","4.20","30","30",""
"36399","49","294","","1/24/2006","4.80","0","0",""
"36400","3401","294","","1/24/2006","4.80","1","1",""
"36401","1960","294","","1/24/2006","3.00","2","2",""
"36402","2696","294","","1/24/2006","2.10","1","1",""
"36403","2303","294","","1/24/2006","5.50","7","7",""
"36404","1642","294","","1/24/2006","2.70","10","10",""
"36405","77","294","","1/24/2006","2.45","1","1",""
"36406","1695","294","","1/24/2006","3.10","2","2",""
"36407","3410","294","","1/24/2006","0.95","4","4",""
"36408","1543","294","","1/24/2006","2.45","1","1",""
"36409","30","294","","1/24/2006","3.00","52","52",""
"36410","31","294","","1/24/2006","2.90","1","1",""
"36411","34","294","","1/24/2006","2.40","1","1",""
"36412","38","294","","1/24/2006","1.80","1","1",""
"36413","1291","294","","1/24/2006","3.20","4","4",""
"36414","3588","294","","1/24/2006","4.10","1","1",""
"36415","1242","294","","1/24/2006","5.30","1","1",""
"36416","975","294","","1/24/2006","4.55","1","1",""
"36417","985","294","","1/24/2006","4.30","1","1",""
"36418","1881","294","","1/24/2006","4.10","2","2",""
"36419","989","294","","1/24/2006","4.70","1","1",""
"36420","2280","294","","1/24/2006","7.60","2","2",""
"36421","3609","294","","1/24/2006","11.60","23","23",""
"36422","1884","294","","1/24/2006","12.00","1","1",""
"36423","2127","294","","1/24/2006","14.00","2","2",""
"36424","2085","294","","1/24/2006","5.85","234","234",""
"36425","3571","294","","1/24/2006","5.00","7","7",""
"36426","3632","294","","1/24/2006","5.00","1","1",""
"36427","1006","294","","1/24/2006","5.10","1","1",""
"36428","1929","294","","1/24/2006","5.70","1","1",""
"36429","1947","294","","1/24/2006","6.30","3","3",""
"36430","2352","294","","1/24/2006","4.10","6","6",""
"36431","2074","294","","1/24/2006","4.10","36","36",""
"36432","2075","294","","1/24/2006","4.10","1","1",""
"36433","100","294","","1/24/2006","2.40","1","1",""
"36434","1050","294","","1/24/2006","6.50","0","0",""
"36435","111","294","","1/24/2006","7.00","3","3",""
"36436","1663","294","","1/24/2006","7.00","1","1",""
"36437","3643","294","","1/24/2006","5.80","22","22",""
"36438","3498","294","","1/24/2006","5.30","2","2",""
"36439","3656","294","","1/24/2006","4.50","1","1",""
"36440","2890","294","","1/24/2006","4.30","13","13",""
"36441","165","294","","1/24/2006","4.70","1","1",""
"36442","173","294","","1/24/2006","3.60","1","1",""
"36443","1464","294","","1/24/2006","12.00","2","2",""
"36444","1133","294","","1/24/2006","4.40","1","1",""
"36445","202","294","","1/24/2006","3.30","1","1",""
"36446","213","294","","1/24/2006","4.00","1","1",""
"36447","252","294","","1/24/2006","3.70","50","50",""
"36448","284","294","","1/24/2006","4.60","6","6",""
"36449","1082","294","","1/24/2006","4.10","2","2",""
"36450","2110","294","","1/24/2006","0.70","1","1",""
"36451","1697","294","","1/24/2006","0.85","1","1",""
"36452","1631","294","","1/24/2006","0.80","1","1",""
"36453","2778","294","","1/24/2006","4.30","0","0",""
"36454","1691","294","","1/24/2006","7.70","3","3",""
"36455","1491","294","","1/24/2006","7.30","8","8",""
"36456","1046","294","","1/24/2006","4.70","1","1",""
"36457","2238","294","","1/24/2006","5.40","1","1",""
"36458","1102","294","","1/24/2006","5.65","2","2",""
"36459","2704","294","","1/24/2006","0.76","64","64",""
"36460","1594","294","","1/24/2006","4.80","1","1",""
"36461","1740","294","","1/24/2006","6.50","1","1",""
"36462","1713","294","","1/24/2006","3.75","1","1",""
"36463","2821","294","","1/24/2006","4.10","1","1",""
"36464","2928","294","","1/24/2006","5.20","3","3",""
"36465","3662","294","","1/24/2006","4.20","4","4",""
"36466","1118","294","","1/24/2006","1.05","14","14",""
"36467","2136","294","","1/24/2006","1.05","1","1",""
"36468","2212","294","","1/24/2006","4.60","1","1",""
"36469","1362","294","","1/24/2006","5.10","13","13",""
"36470","430","294","","1/24/2006","3.80","2","2",""
"36471","431","294","","1/24/2006","4.50","11","11",""
"36472","1086","294","","1/24/2006","4.60","1","1",""
"36473","3152","294","","1/24/2006","5.30","1","1",""
"36474","481","294","","1/24/2006","3.15","1","1",""
"36475","2274","294","","1/24/2006","4.15","10","10",""
"36476","555","294","","1/24/2006","3.40","1","1",""
"36477","579","294","","1/24/2006","4.50","6","6",""
"36478","1699","294","","1/24/2006","0.75","4","4",""
"36479","2613","294","","1/24/2006","3.70","1","1",""
"36480","586","294","","1/24/2006","3.90","1","1",""
"36481","2755","294","","1/24/2006","4.10","1","1",""
"36482","1045","294","","1/24/2006","4.30","1","1",""
"36483","655","294","","1/24/2006","4.60","1","1",""
"36484","2743","294","","1/24/2006","4.70","1","1",""
"36485","2536","294","","1/24/2006","4.80","1","1",""
"36486","3309","294","","1/24/2006","5.00","5","5",""
"36487","1903","294","","1/24/2006","5.00","4","4",""
"36488","2440","294","","1/24/2006","5.50","1","1",""
"36489","669","294","","1/24/2006","0.90","1","1",""
"36490","676","294","","1/24/2006","1.00","7","7",""
"36491","3010","294","","1/24/2006","1.40","1","1",""
"36492","1724","294","","1/24/2006","6.80","0","0",""
"36493","695","294","","1/24/2006","2.65","20","20",""
"36494","696","294","","1/24/2006","2.80","2","2",""
"36495","699","294","","1/24/2006","2.50","1","1",""
"36496","700","294","","1/24/2006","2.80","17","17",""
"36497","707","294","","1/24/2006","3.10","1","1",""
"36498","1081","294","","1/24/2006","5.00","1","1",""
"36499","1503","294","","1/24/2006","3.50","1","1",""
"36500","2588","294","","1/24/2006","2.00","1","1",""
"36501","770","294","","1/24/2006","0.75","17","17",""
"36502","2965","294","","1/24/2006","4.70","28","28",""
"36503","2225","294","","1/24/2006","4.25","4","4",""
"36504","2415","294","","1/24/2006","5.00","1","1",""
"36505","2833","294","","1/24/2006","4.40","18","18",""
"36506","2891","294","","1/24/2006","4.60","4","4",""
"36507","788","294","","1/24/2006","1.70","7","7",""
"36508","2319","294","","1/24/2006","1.20","1","1",""
"36509","3177","294","","1/24/2006","1.70","10","10",""
"36510","1412","294","","1/24/2006","5.80","9","9",""
"36511","2581","294","","1/24/2006","5.40","10","10",""
"36512","1955","294","","1/24/2006","5.40","15","15",""
"36513","2438","294","","1/24/2006","7.00","10","10",""
"36514","812","294","","1/24/2006","4.45","10","10",""
"36515","1154","294","","1/24/2006","4.10","8","8",""
"36516","823","294","","1/24/2006","3.50","49","49",""
"36517","832","294","","1/24/2006","3.60","1","1",""
"36518","833","294","","1/24/2006","3.80","20","20",""
"36519","835","294","","1/24/2006","3.60","1","1",""
"36520","856","294","","1/24/2006","4.00","8","8",""
"36521","1937","294","","1/24/2006","5.20","1","1",""
"36522","866","294","","1/24/2006","4.30","1","1",""
"36523","2799","294","","1/24/2006","10.60","1","1",""
"36524","1773","294","","1/24/2006","10.00","1","1",""
"36525","885","294","","1/24/2006","0.55","1","1",""
"36526","2714","294","","1/24/2006","0.80","10","10",""
"36527","1099","294","","1/24/2006","5.50","1","1",""
"36528","1803","294","","1/24/2006","7.50","4","4",""
"36529","2199","294","","1/24/2006","6.70","2","2",""
"36530","2057","294","","1/24/2006","4.50","10","10",""
"36531","908","294","","1/24/2006","4.75","7","7",""
"36532","923","294","","1/24/2006","4.15","1","1",""
"36533","943","294","","1/24/2006","4.55","1","1",""
"36534","944","294","","1/24/2006","4.80","5","5",""
"36535","945","294","","1/24/2006","4.70","1","1",""
"36536","1640","294","","1/24/2006","10.50","1","1",""
"36537","1785","294","","1/24/2006","5.70","1","1",""
"36538","3230","","26","1/24/2006","4.80","","","8"
"36539","3402","","26","1/24/2006","5.50","","","1"
"36540","3578","","26","1/24/2006","4.60","","","1"
"36541","53","","26","1/24/2006","2.25","","","1"
"36542","1544","","26","1/24/2006","2.30","","","5"
"36543","62","","26","1/24/2006","2.25","","","1"
"36544","1292","","26","1/24/2006","2.60","","","1"
"36545","1295","","26","1/24/2006","2.50","","","5"
"36546","2162","","26","1/24/2006","4.70","","","0"
"36547","67","","26","1/24/2006","5.20","","","0"
"36548","3548","","26","1/24/2006","5.20","","","7"
"36549","1968","","26","1/24/2006","2.85","","","1"
"36550","1665","","26","1/24/2006","0.70","","","10"
"36551","3409","","26","1/24/2006","0.90","","","5"
"36552","3417","","26","1/24/2006","1.00","","","1"
"36553","3408","","26","1/24/2006","0.90","","","2"
"36554","72","","26","1/24/2006","2.45","","","1"
"36555","74","","26","1/24/2006","2.75","","","4"
"36556","1189","","26","1/24/2006","2.45","","","5"
"36557","81","","26","1/24/2006","2.15","","","2"
"36558","85","","26","1/24/2006","2.75","","","11"
"36559","88","","26","1/24/2006","2.40","","","2"
"36560","2507","","26","1/24/2006","3.00","","","1"
"36561","3242","","26","1/24/2006","5.60","","","17"
"36562","3651","","26","1/24/2006","5.15","","","1"
"36563","2345","","26","1/24/2006","5.15","","","2"
"36564","2154","","26","1/24/2006","5.15","","","1"
"36565","3421","","26","1/24/2006","3.20","","","1"
"36566","1710","","26","1/24/2006","2.85","","","1"
"36567","1597","","26","1/24/2006","0.75","","","80"
"36568","3484","","26","1/24/2006","0.90","","","1"
"36569","3485","","26","1/24/2006","0.95","","","1"
"36570","13","","26","1/24/2006","2.65","","","1"
"36571","13","","26","1/24/2006","2.65","","","2"
"36572","17","","26","1/24/2006","2.50","","","1"
"36573","23","","26","1/24/2006","2.20","","","1"
"36574","25","","26","1/24/2006","2.60","","","1"
"36575","28","","26","1/24/2006","2.35","","","59"
"36576","3592","","26","1/24/2006","4.10","","","1"
"36577","2040","","26","1/24/2006","7.20","","","2"
"36578","1896","","26","1/24/2006","5.70","","","1"
"36579","3497","","26","1/24/2006","5.00","","","1"
"36580","2425","","26","1/24/2006","5.75","","","1"
"36581","2788","","26","1/24/2006","3.80","","","1"
"36582","2462","","26","1/24/2006","4.20","","","15"
"36583","968","","26","1/24/2006","4.70","","","10"
"36584","971","","26","1/24/2006","5.30","","","1"
"36585","972","","26","1/24/2006","5.80","","","6"
"36586","1022","","26","1/24/2006","5.30","","","7"
"36587","1159","","26","1/24/2006","5.80","","","1"
"36588","980","","26","1/24/2006","4.00","","","11"
"36589","983","","26","1/24/2006","4.80","","","1"
"36590","996","","26","1/24/2006","5.10","","","2"
"36591","2054","","26","1/24/2006","7.20","","","1"
"36592","2277","","26","1/24/2006","8.20","","","1"
"36593","1299","","26","1/24/2006","7.00","","","1"
"36594","2688","","26","1/24/2006","9.90","","","10"
"36595","2666","","26","1/24/2006","3.20","","","1"
"36596","2086","","26","1/24/2006","5.85","","","3"
"36597","3576","","26","1/24/2006","5.00","","","249"
"36598","3574","","26","1/24/2006","5.00","","","1"
"36599","3572","","26","1/24/2006","5.00","","","1"
"36600","2698","","26","1/24/2006","3.40","","","4"
"36601","1000","","26","1/24/2006","4.50","","","5"
"36602","1005","","26","1/24/2006","4.80","","","1"
"36603","2512","","26","1/24/2006","3.40","","","1"
"36604","2065","","26","1/24/2006","4.10","","","1"
"36605","2098","","26","1/24/2006","5.30","","","1"
"36606","1987","","26","1/24/2006","5.70","","","3"
"36607","2036","","26","1/24/2006","5.80","","","0"
"36608","2037","","26","1/24/2006","6.10","","","1"
"36609","2022","","26","1/24/2006","6.70","","","10"
"36610","2351","","26","1/24/2006","4.10","","","1"
"36611","3595","","26","1/24/2006","4.10","","","1"
"36612","92","","26","1/24/2006","2.30","","","13"
"36613","2190","","26","1/24/2006","5.60","","","1"
"36614","107","","26","1/24/2006","8.00","","","2"
"36615","2854","","26","1/24/2006","4.40","","","1"
"36616","3523","","26","1/24/2006","6.20","","","1"
"36617","3254","","26","1/24/2006","7.00","","","27"
"36618","1897","","26","1/24/2006","6.00","","","1"
"36619","2463","","26","1/24/2006","4.50","","","1"
"36620","3073","","26","1/24/2006","6.00","","","1"
"36621","149","","26","1/24/2006","3.55","","","2"
"36622","2883","","26","1/24/2006","4.20","","","20"
"36623","1490","","26","1/24/2006","6.70","","","8"
"36624","1047","","26","1/24/2006","4.60","","","5"
"36625","656","","26","1/24/2006","3.60","","","2"
"36626","2674","","26","1/24/2006","4.80","","","1"
"36627","2692","","26","1/24/2006","3.20","","","1"
"36628","151","","26","1/24/2006","1.60","","","9"
"36629","152","","26","1/24/2006","1.70","","","1"
"36630","3012","","26","1/24/2006","1.60","","","1"
"36631","3008","","26","1/24/2006","1.60","","","1"
"36632","167","","26","1/24/2006","4.20","","","1"
"36633","168","","26","1/24/2006","3.20","","","1"
"36634","1421","","26","1/24/2006","5.00","","","1"
"36635","1481","","26","1/24/2006","11.00","","","2"
"36636","2265","","26","1/24/2006","5.30","","","1"
"36637","185","","26","1/24/2006","4.20","","","0"
"36638","2558","","26","1/24/2006","5.50","","","2"
"36639","2436","","26","1/24/2006","6.50","","","10"
"36640","200","","26","1/24/2006","3.05","","","2"
"36641","205","","26","1/24/2006","3.25","","","5"
"36642","212","","26","1/24/2006","4.00","","","1"
"36643","220","","26","1/24/2006","3.45","","","1"
"36644","1545","","26","1/24/2006","4.60","","","10"
"36645","267","","26","1/24/2006","4.10","","","49"
"36646","270","","26","1/24/2006","4.70","","","11"
"36647","298","","26","1/24/2006","3.80","","","1"
"36648","2201","","26","1/24/2006","3.80","","","10"
"36649","304","","26","1/24/2006","4.40","","","1"
"36650","1872","","26","1/24/2006","9.50","","","40"
"36651","1869","","26","1/24/2006","9.90","","","1"
"36652","3357","","26","1/24/2006","7.90","","","20"
"36653","1333","","26","1/24/2006","4.80","","","1"
"36654","3540","","26","1/24/2006","5.80","","","1"
"36655","1223","","26","1/24/2006","0.50","","","1"
"36656","2149","","26","1/24/2006","0.55","","","1"
"36657","2760","","26","1/24/2006","4.00","","","1"
"36658","2756","","26","1/24/2006","4.30","","","1"
"36659","316","","26","1/24/2006","3.30","","","0"
"36660","1690","","26","1/24/2006","4.60","","","3"
"36661","1090","","26","1/24/2006","4.50","","","1"
"36662","2958","","26","1/24/2006","7.00","","","1"
"36663","2704","","26","1/24/2006","0.76","","","76"
"36664","360","","26","1/24/2006","4.00","","","1"
"36665","367","","26","1/24/2006","3.60","","","0"
"36666","2963","","26","1/24/2006","4.10","","","1"
"36667","3511","","26","1/24/2006","5.60","","","1"
"36668","3013","","26","1/24/2006","1.70","","","10"
"36669","1494","","26","1/24/2006","5.40","","","10"
"36670","1802","","26","1/24/2006","7.00","","","1"
"36671","1364","","26","1/24/2006","3.50","","","10"
"36672","806","","26","1/24/2006","4.10","","","8"
"36673","3662","","26","1/24/2006","4.20","","","4"
"36674","2933","","26","1/24/2006","5.10","","","10"
"36675","382","","26","1/24/2006","1.00","","","1"
"36676","1109","","26","1/24/2006","0.90","","","1"
"36677","1890","","26","1/24/2006","1.10","","","1"
"36678","1886","","26","1/24/2006","1.10","","","1"
"36679","3175","","26","1/24/2006","1.50","","","1"
"36680","1410","","26","1/24/2006","5.00","","","0"
"36681","1420","","26","1/24/2006","4.70","","","13"
"36682","1852","","26","1/24/2006","5.65","","","1"
"36683","1756","","26","1/24/2006","13.00","","","1"
"36684","1425","","26","1/24/2006","10.00","","","1"
"36685","426","","26","1/24/2006","5.40","","","13"
"36686","427","","26","1/24/2006","3.45","","","2"
"36687","437","","26","1/24/2006","4.00","","","2"
"36688","1939","","26","1/24/2006","3.90","","","2"
"36689","2434","","26","1/24/2006","6.00","","","0"
"36690","442","","26","1/24/2006","4.50","","","1"
"36691","3165","","26","1/24/2006","5.50","","","1"
"36692","476","","26","1/24/2006","3.00","","","1"
"36693","492","","26","1/24/2006","3.20","","","1"
"36694","504","","26","1/24/2006","3.35","","","9"
"36695","511","","26","1/24/2006","3.85","","","1"
"36696","517","","26","1/24/2006","4.00","","","1"
"36697","520","","26","1/24/2006","3.75","","","143"
"36698","521","","26","1/24/2006","4.40","","","4"
"36699","544","","26","1/24/2006","2.85","","","2"
"36700","567","","26","1/24/2006","2.60","","","0"
"36701","1274","","26","1/24/2006","3.90","","","5"
"36702","2711","","26","1/24/2006","0.70","","","1"
"36703","584","","26","1/24/2006","2.20","","","1"
"36704","2612","","26","1/24/2006","3.70","","","1"
"36705","585","","26","1/24/2006","2.70","","","1"
"36706","594","","26","1/24/2006","4.60","","","10"
"36707","2777","","26","1/24/2006","4.10","","","0"
"36708","616","","26","1/24/2006","2.75","","","70"
"36709","1900","","26","1/24/2006","5.00","","","7"
"36710","3163","","26","1/24/2006","4.40","","","1"
"36711","2403","","26","1/24/2006","5.00","","","1"
"36712","2693","","26","1/24/2006","3.60","","","1"
"36713","2694","","26","1/24/2006","4.20","","","1"
"36714","3155","","26","1/24/2006","4.60","","","1"
"36715","672","","26","1/24/2006","0.90","","","1"
"36716","1160","","26","1/24/2006","0.90","","","4"
"36717","3174","","26","1/24/2006","1.40","","","1"
"36718","1419","","26","1/24/2006","4.40","","","9"
"36719","678","","26","1/24/2006","3.15","","","150"
"36720","687","","26","1/24/2006","3.70","","","5"
"36721","697","","26","1/24/2006","2.80","","","3"
"36722","698","","26","1/24/2006","2.75","","","9"
"36723","703","","26","1/24/2006","2.80","","","10"
"36724","2543","","26","1/24/2006","9.00","","","1"
"36725","719","","26","1/24/2006","4.40","","","1"
"36726","3062","","26","1/24/2006","5.90","","","1"
"36727","725","","26","1/24/2006","3.50","","","1"
"36728","733","","26","1/24/2006","4.20","","","50"
"36729","1376","","26","1/24/2006","6.10","","","1"
"36730","2586","","26","1/24/2006","2.20","","","1"
"36731","1382","","26","1/24/2006","3.75","","","1"
"36732","754","","26","1/24/2006","5.50","","","3"
"36733","1444","","26","1/24/2006","0.35","","","199"
"36734","766","","26","1/24/2006","7.50","","","2"
"36735","769","","26","1/24/2006","7.50","","","0"
"36736","781","","26","1/24/2006","5.60","","","10"
"36737","2880","","26","1/24/2006","4.60","","","1"
"36738","2849","","26","1/24/2006","4.60","","","1"
"36739","2540","","26","1/24/2006","5.70","","","2"
"36740","2695","","26","1/24/2006","4.50","","","1"
"36741","2866","","26","1/24/2006","5.20","","","1"
"36742","792","","26","1/24/2006","1.20","","","1"
"36743","1120","","26","1/24/2006","1.20","","","15"
"36744","1706","","26","1/24/2006","1.50","","","1"
"36745","1958","","26","1/24/2006","5.80","","","15"
"36746","1156","","26","1/24/2006","4.35","","","1"
"36747","817","","26","1/24/2006","4.70","","","1"
"36748","2285","","26","1/24/2006","5.60","","","10"
"36749","820","","26","1/24/2006","3.90","","","60"
"36750","830","","26","1/24/2006","3.30","","","1"
"36751","834","","26","1/24/2006","4.10","","","50"
"36752","2090","","26","1/24/2006","8.65","","","1"
"36753","2006","","26","1/24/2006","5.20","","","1"
"36754","861","","26","1/24/2006","4.70","","","1"
"36755","864","","26","1/24/2006","4.20","","","1"
"36756","865","","26","1/24/2006","4.40","","","50"
"36757","1135","","26","1/24/2006","6.40","","","1"
"36758","1278","","26","1/24/2006","4.50","","","50"
"36759","2856","","26","1/24/2006","8.90","","","1"
"36760","2643","","26","1/24/2006","10.50","","","1"
"36761","1865","","26","1/24/2006","8.50","","","1"
"36762","1280","","26","1/24/2006","5.30","","","1"
"36763","2715","","26","1/24/2006","0.80","","","12"
"36764","2593","","26","1/24/2006","4.45","","","1"
"36765","890","","26","1/24/2006","0.72","","","12"
"36766","1484","","26","1/24/2006","8.50","","","4"
"36767","2131","","26","1/24/2006","5.60","","","1"
"36768","916","","26","1/24/2006","3.90","","","1"
"36769","920","","26","1/24/2006","3.60","","","1"
"36770","921","","26","1/24/2006","3.70","","","1"
"36771","926","","26","1/24/2006","3.90","","","1"
"36772","1880","","26","1/24/2006","3.80","","","3"
"36773","2050","","26","1/24/2006","9.50","","","2"
"36774","2283","","26","1/24/2006","6.50","","","2"
"36775","963","","26","1/24/2006","7.00","","","0"
"36776","2668","","26","1/24/2006","9.20","","","1"
"36777","1864","","26","1/24/2006","9.70","","","80"
"36778","1916","","26","1/24/2006","9.20","","","2"
"38770","3598","294","","1/24/2006","4.10","3","3",""
"38771","3562","294","","1/24/2006","5.15","1","1",""
"38772","3563","294","","1/24/2006","5.15","1","1",""
"38773","3599","294","","1/24/2006","0.43","12","12",""
"38774","1633","294","","1/24/2006","6.25","2","2",""
"38775","2163","294","","1/24/2006","6.00","0","0",""
"38776","82","294","","1/24/2006","2.20","1","1",""
"38777","84","294","","1/24/2006","2.85","9","9",""
"38778","2292","294","","1/24/2006","5.40","0","0",""
"38779","2294","294","","1/24/2006","5.90","17","17",""
"38780","10","294","","1/24/2006","2.55","1","1",""
"38781","1049","294","","1/24/2006","2.90","4","4",""
"38782","997","294","","1/24/2006","4.10","1","1",""
"38783","2055","294","","1/24/2006","8.20","1","1",""
"38784","2278","294","","1/24/2006","7.00","3","3",""
"38785","2182","294","","1/24/2006","5.10","10","10",""
"38786","130","294","","1/24/2006","0.75","15","15",""
"38787","2729","294","","1/24/2006","4.10","2","2",""
"38788","2401","294","","1/24/2006","4.20","1","1",""
"38789","3480","294","","1/24/2006","4.80","1","1",""
"38790","2890","294","","1/24/2006","4.30","2","2",""
"38791","1887","294","","1/24/2006","1.15","1","1",""
"38792","210","294","","1/24/2006","3.10","1","1",""
"38793","2102","294","","1/24/2006","7.00","1","1",""
"38794","281","294","","1/24/2006","4.10","0","0",""
"38795","1052","294","","1/24/2006","4.80","1","1",""
"38796","1282","294","","1/24/2006","4.60","1","1",""
"38797","1668","294","","1/24/2006","5.10","20","20",""
"38798","313","294","","1/24/2006","4.80","9","9",""
"38799","1590","294","","1/24/2006","9.20","1","1",""
"38800","2521","294","","1/24/2006","10.20","0","0",""
"38801","335","294","","1/24/2006","0.75","1","1",""
"38802","3520","294","","1/24/2006","5.90","1","1",""
"38803","2748","294","","1/24/2006","3.80","2","2",""
"38804","2400","294","","1/24/2006","3.90","10","10",""
"38805","3154","294","","1/24/2006","4.90","1","1",""
"38806","424","294","","1/24/2006","4.90","1","1",""
"38807","429","294","","1/24/2006","3.35","2","2",""
"38808","2560","294","","1/24/2006","5.00","1","1",""
"38809","2518","294","","1/24/2006","4.55","1","1",""
"38810","462","294","","1/24/2006","2.90","7","7",""
"38811","472","294","","1/24/2006","3.70","1","1",""
"38812","1231","294","","1/24/2006","3.20","20","20",""
"38813","1195","294","","1/24/2006","3.10","20","20",""
"38814","520","294","","1/24/2006","3.75","112","112",""
"38815","523","294","","1/24/2006","4.40","3","3",""
"38816","1268","294","","1/24/2006","3.90","5","5",""
"38817","2115","294","","1/24/2006","0.45","1","1",""
"38818","2759","294","","1/24/2006","3.80","1","1",""
"38819","610","294","","1/24/2006","6.50","2","2",""
"38820","1584","294","","1/24/2006","4.60","2","2",""
"38821","650","294","","1/24/2006","0.70","1","1",""
"38822","654","294","","1/24/2006","4.30","1","1",""
"38823","2222","294","","1/24/2006","4.00","2","2",""
"38824","695","294","","1/24/2006","2.65","29","29",""
"38825","699","294","","1/24/2006","2.50","17","17",""
"38826","2969","294","","1/24/2006","6.50","1","1",""
"38827","722","294","","1/24/2006","3.80","1","1",""
"38828","777","294","","1/24/2006","0.75","1","1",""
"38829","789","294","","1/24/2006","1.80","3","3",""
"38830","2501","294","","1/24/2006","1.15","1","1",""
"38831","804","294","","1/24/2006","5.70","0","0",""
"38832","2025","294","","1/24/2006","9.70","1","1",""
"38833","1863","294","","1/24/2006","9.00","1","1",""
"38834","2714","294","","1/24/2006","0.80","2","2",""
"38835","2332","294","","1/24/2006","3.70","1","1",""
"38836","1758","294","","1/24/2006","4.80","2","2",""
"38837","2323","294","","1/24/2006","1.60","1","1",""
"38838","1984","294","","1/24/2006","4.20","1","1",""
"38839","2266","294","","1/24/2006","5.35","1","1",""
"38840","1938","294","","1/24/2006","5.60","1","1",""
"38841","1842","294","","1/24/2006","4.10","30","30",""
"38843","101","294","","1/24/2006","2.00","29","29",""
"38844","2704","294","","1/24/2006","0.76","64","64",""
"38846","1419","294","","1/24/2006","4.40","9","9",""
"38847","1275","298","","2/13/2006","4.20","5","5",""
"38848","3622","298","","2/13/2006","5.30","4","4",""
"38849","66","298","","2/13/2006","5.70","10","10",""
"38850","3","298","","2/13/2006","6.10","20","20",""
"38851","3403","298","","2/13/2006","6.00","30","30",""
"38852","2177","298","","2/13/2006","6.00","10","10",""
"38853","2278","298","","2/13/2006","7.00","10","10",""
"38854","2038","298","","2/13/2006","5.10","10","10",""
"38855","2879","298","","2/13/2006","4.30","25","25",""
"38856","2878","298","","2/13/2006","4.00","5","5",""
"38857","2877","298","","2/13/2006","3.70","10","10",""
"38858","3505","298","","2/13/2006","4.40","30","30",""
"38859","3320","298","","2/13/2006","6.00","20","20",""
"38860","3192","298","","2/13/2006","6.00","7","7",""
